Date,Time,CO(GT),PT08.S1(CO),C6H6(GT),PT08.S2(NMHC),NOx(GT),PT08.S3(NOx),NO2(GT),PT08.S4(NO2),PT08.S5(O3),T,RH,AH,Datetime
05/12/2004,04.00.00,1.0,862.0,2.8,639.0,148.0,1033.0,81.0,1100.0,727.0,12.3,67.5,0.9624,2004-12-05 04:00:00
05/12/2004,05.00.00,0.8,821.0,2.0,584.0,106.0,1132.0,70.0,1070.0,686.0,12.7,65.6,0.9566,2004-12-05 05:00:00
05/12/2004,06.00.00,0.6000000000000003,797.0,1.5,543.0,87.0,1235.0,60.0,1047.0,648.0,12.5,65.9,0.9533,2004-12-05 06:00:00
05/12/2004,07.00.00,0.7,802.0,1.4000000000000004,538.0,96.0,1237.0,63.0,1042.0,645.0,12.4,65.4,0.9426,2004-12-05 07:00:00
05/12/2004,08.00.00,0.8,848.0,1.9000000000000004,578.0,120.00000000000001,1160.0,68.0,1068.0,679.0,13.2,62.5,0.943,2004-12-05 08:00:00
05/12/2004,09.00.00,0.8999999999999999,863.0,2.4000000000000004,610.0,130.0,1088.0,68.0,1086.0,696.0,13.1,62.4,0.9366,2004-12-05 09:00:00
05/12/2004,10.00.00,1.0,889.0,3.0999999999999996,661.0,140.0,1001.0,66.0,1115.0,735.0,12.9,64.7,0.9564,2004-12-05 10:00:00
05/12/2004,11.00.00,1.3,969.0,4.4,733.0,176.0,901.0,72.0,1191.0,803.0,13.0,67.6,1.009,2004-12-05 11:00:00
05/12/2004,12.00.00,1.7,1013.0,5.6,795.0,209.0,826.0,81.0,1257.0,848.0,13.0,69.7,1.0403,2004-12-05 12:00:00
05/12/2004,13.00.00,2.4,1100.0,6.7,842.0,309.0,774.0,89.0,1296.0,882.0,12.0,80.0,1.1167,2004-12-05 13:00:00
05/12/2004,14.00.00,1.7,1019.0,5.5,788.0,226.0,828.0,85.0,1267.0,812.0,11.4,83.7,1.1278,2004-12-05 14:00:00
05/12/2004,15.00.00,1.8,1061.0,7.7,887.0,246.0,745.0,86.0,1367.0,889.0,12.0,80.8,1.1264,2004-12-05 15:00:00
05/12/2004,16.00.00,1.5,940.0,3.7,692.0,208.0,934.0,83.0,1177.0,749.0,11.5,81.0,1.101,2004-12-05 16:00:00
05/12/2004,17.00.00,1.1,904.0,2.8,640.0,154.0,1022.0,77.0,1152.0,682.0,11.3,81.0,1.0851,2004-12-05 17:00:00
05/12/2004,18.00.00,2.4,1120.0,8.9,935.0,275.0,744.0,93.0,1385.0,922.0,12.0,78.4,1.0954,2004-12-05 18:00:00
05/12/2004,19.00.00,2.0,987.0,4.6,746.0,281.0,880.0,103.0,1212.0,833.0,12.1,75.5,1.0669,2004-12-05 19:00:00
05/12/2004,20.00.00,1.5,971.0,4.4,734.0,237.0,905.0,90.0,1187.0,808.0,12.5,71.9,1.0351,2004-12-05 20:00:00
05/12/2004,21.00.00,1.7,965.0,4.4,733.0,225.0,909.0,93.0,1173.0,790.0,12.6,70.5,1.0239,2004-12-05 21:00:00
05/12/2004,22.00.00,1.0,873.0,2.8,641.0,143.0,1025.0,72.0,1120.0,685.0,12.5,69.1,1.0003,2004-12-05 22:00:00
05/12/2004,23.00.00,1.0,892.0,3.3,672.0,146.0,1012.0,73.0,1111.0,706.0,13.1,64.3,0.9628,2004-12-05 23:00:00
06/12/2004,00.00.00,1.0,857.0,2.3,605.0,115.0,1094.0,63.99999999999999,1071.0,636.0,13.2,62.9,0.9517,2004-12-06 00:00:00
06/12/2004,01.00.00,0.8999999999999999,901.0,3.2,662.0,124.99999999999999,1034.0,66.0,1127.0,678.0,13.3,63.6,0.9673,2004-12-06 01:00:00
06/12/2004,02.00.00,1.1,901.0,3.0999999999999996,661.0,150.0,1022.0,71.0,1124.0,714.0,13.3,65.3,0.9948,2004-12-06 02:00:00
06/12/2004,03.00.00,1.1,904.0,3.0,649.0,162.6,983.0,85.8,1157.0,726.0,12.7,72.2,1.0525,2004-12-06 03:00:00
06/12/2004,04.00.00,0.6000000000000003,857.0,1.6999999999999993,562.0,78.0,1140.0,54.0,1130.0,646.0,11.9,79.6,1.1043,2004-12-06 04:00:00
06/12/2004,05.00.00,0.7,881.0,2.3,602.0,108.0,1034.0,58.0,1157.0,685.0,11.8,81.4,1.1238,2004-12-06 05:00:00
06/12/2004,06.00.00,0.8999999999999999,913.0,3.8,701.0,181.0,926.0,72.0,1219.0,750.0,12.0,80.1,1.1231,2004-12-06 06:00:00
06/12/2004,07.00.00,1.3,1012.0,6.1,817.0,302.0,819.0,89.0,1314.0,878.0,12.2,78.8,1.1178,2004-12-06 07:00:00
06/12/2004,08.00.00,3.1,1314.0,15.8,1173.0,587.0,589.0,112.0,1627.0,1238.0,12.7,77.2,1.1298,2004-12-06 08:00:00
06/12/2004,09.00.00,4.9,1479.0,26.4,1465.0,712.0,471.0,131.0,2018.0,1572.0,13.4,74.4,1.1407,2004-12-06 09:00:00
06/12/2004,10.00.00,4.7,1299.0,18.5,1254.0,698.0,566.0,161.0,1662.0,1488.0,15.9,63.4,1.1349,2004-12-06 10:00:00
06/12/2004,11.00.00,3.2,1221.0,13.2,1090.0,576.0,641.0,135.0,1489.0,1424.0,18.5,52.9,1.1174,2004-12-06 11:00:00
06/12/2004,12.00.00,2.5,1171.0,12.0,1049.0,438.0,655.0,119.0,1418.0,1338.0,18.4,52.6,1.1064,2004-12-06 12:00:00
06/12/2004,13.00.00,3.8,1316.0,19.9,1293.0,562.0,538.0,144.0,1682.0,1559.0,19.4,49.8,1.1095,2004-12-06 13:00:00
06/12/2004,14.00.00,3.3,1208.0,16.4,1191.0,467.0,573.0,130.0,1589.0,1415.0,19.5,50.1,1.1225,2004-12-06 14:00:00
06/12/2004,15.00.00,2.5,1145.0,13.8,1112.0,323.0,621.0,109.0,1481.0,1331.0,20.3,47.5,1.1187,2004-12-06 15:00:00
06/12/2004,16.00.00,2.7,1189.0,15.6,1167.0,391.0,599.0,114.0,1541.0,1315.0,18.7,53.0,1.1322,2004-12-06 16:00:00
06/12/2004,17.00.00,2.9,1173.0,15.7,1170.0,379.0,597.0,115.0,1551.0,1289.0,17.3,57.1,1.1161,2004-12-06 17:00:00
06/12/2004,18.00.00,3.1,1237.0,18.0,1239.0,387.0,570.0,123.0,1620.0,1389.0,16.4,59.5,1.1017,2004-12-06 18:00:00
06/12/2004,19.00.00,4.0,1253.0,17.9,1238.0,433.0,571.0,138.0,1613.0,1351.0,15.9,60.8,1.088,2004-12-06 19:00:00
06/12/2004,20.00.00,3.1,1155.0,14.3,1126.0,349.0,617.0,123.0,1511.0,1267.0,15.5,60.7,1.0591,2004-12-06 20:00:00
06/12/2004,21.00.00,2.7,1175.0,12.8,1077.0,337.0,634.0,112.0,1480.0,1279.0,15.3,63.1,1.0872,2004-12-06 21:00:00
06/12/2004,22.00.00,1.7,1001.0,7.3,871.0,245.0,806.0,87.0,1264.0,1071.0,16.6,58.5,1.0963,2004-12-06 22:00:00
06/12/2004,23.00.00,1.5,1014.0,5.8,804.0,236.0,871.0,79.0,1233.0,994.0,14.6,64.7,1.0677,2004-12-06 23:00:00
07/12/2004,00.00.00,1.4,966.0,5.1,770.0,191.0,900.0,74.0,1206.0,956.0,14.0,66.1,1.05,2004-12-07 00:00:00
07/12/2004,01.00.00,1.4,987.0,5.5,786.0,273.0,901.0,75.0,1220.0,936.0,13.0,69.4,1.0364,2004-12-07 01:00:00
07/12/2004,02.00.00,1.1,888.0,3.5,680.0,211.0,985.0,70.0,1138.0,826.0,13.1,67.4,1.0101,2004-12-07 02:00:00
07/12/2004,03.00.00,1.1,911.0,4.2,719.0,124.19999999999999,947.0,90.8,1170.0,839.0,11.6,73.4,0.999,2004-12-07 03:00:00
07/12/2004,04.00.00,1.1600000000000001,828.0,2.5999999999999996,627.0,146.0,1074.0,63.99999999999999,1103.0,748.0,11.9,71.4,0.9921,2004-12-07 04:00:00
07/12/2004,05.00.00,0.6000000000000003,857.0,2.3,604.0,126.0,1126.0,63.0,1091.0,740.0,12.4,68.3,0.9801,2004-12-07 05:00:00
07/12/2004,06.00.00,0.8,886.0,2.8,641.0,146.0,1082.0,67.0,1098.0,783.0,14.1,60.6,0.9715,2004-12-07 06:00:00
07/12/2004,07.00.00,1.0,964.0,4.3,730.0,243.0,985.0,71.0,1146.0,891.0,12.9,64.2,0.9506,2004-12-07 07:00:00
07/12/2004,08.00.00,2.8,1230.0,12.6,1070.0,450.0,761.0,98.0,1431.0,1197.0,11.7,68.9,0.9439,2004-12-07 08:00:00
07/12/2004,09.00.00,3.4,1236.0,16.8,1203.0,499.0,681.0,114.0,1566.0,1311.0,12.5,65.8,0.9538,2004-12-07 09:00:00
07/12/2004,10.00.00,3.3,1322.0,17.3,1219.0,574.0,682.0,130.0,1591.0,1472.0,14.5,61.1,1.0007,2004-12-07 10:00:00
07/12/2004,11.00.00,4.1,1407.0,19.8,1292.0,679.0,643.0,155.0,1638.0,1694.0,16.9,54.2,1.0371,2004-12-07 11:00:00
07/12/2004,12.00.00,3.5,1357.0,21.6,1339.0,572.0,657.0,141.0,1583.0,1639.0,17.4,53.3,1.0528,2004-12-07 12:00:00
07/12/2004,13.00.00,3.0,1289.0,18.0,1239.0,396.0,733.0,118.0,1635.0,1469.0,18.8,49.3,1.0581,2004-12-07 13:00:00
07/12/2004,14.00.00,3.6,1257.0,16.0,1179.0,455.0,818.0,134.0,1545.0,1415.0,19.4,47.1,1.051,2004-12-07 14:00:00
07/12/2004,15.00.00,3.0,1199.0,13.7,1108.0,423.0,818.0,123.0,1450.0,1250.0,19.2,47.1,1.0371,2004-12-07 15:00:00
07/12/2004,16.00.00,2.6,1181.0,14.1,1121.0,356.0,629.0,117.0,1466.0,1236.0,17.7,51.5,1.0315,2004-12-07 16:00:00
07/12/2004,17.00.00,2.6,1175.0,13.9,1112.0,350.0,628.0,110.0,1484.0,1212.0,16.5,54.6,1.0164,2004-12-07 17:00:00
07/12/2004,18.00.00,3.1,1202.0,14.3,1126.0,359.0,606.0,115.0,1480.0,1212.0,15.4,57.9,1.0068,2004-12-07 18:00:00
07/12/2004,19.00.00,3.2,1170.0,13.3,1095.0,358.0,618.0,116.0,1470.0,1195.0,15.2,58.4,1.0007,2004-12-07 19:00:00
07/12/2004,20.00.00,2.4,1115.0,11.6,1036.0,289.0,649.0,99.0,1381.0,1200.0,14.9,58.4,0.9843,2004-12-07 20:00:00
07/12/2004,21.00.00,2.6,1130.0,11.3,1026.0,359.0,657.0,115.0,1374.0,1209.0,14.5,60.4,0.9909,2004-12-07 21:00:00
07/12/2004,22.00.00,2.4,1195.0,11.0,1013.0,355.0,646.0,104.0,1345.0,1276.0,14.5,62.3,1.0216,2004-12-07 22:00:00
07/12/2004,23.00.00,1.8,1111.0,7.7,887.0,244.0,720.0,92.0,1262.0,1132.0,14.6,60.6,1.0033,2004-12-07 23:00:00
08/12/2004,00.00.00,1.7,1092.0,7.0,855.0,194.0,750.0,84.0,1231.0,1061.0,15.0,59.3,1.0045,2004-12-08 00:00:00
08/12/2004,01.00.00,1.9,1111.0,7.0,856.0,176.0,746.0,81.0,1254.0,1036.0,14.7,60.3,1.0031,2004-12-08 01:00:00
08/12/2004,02.00.00,1.4,992.0,4.4,731.0,170.0,1035.0,77.0,1149.0,911.0,15.3,59.1,1.0191,2004-12-08 02:00:00
08/12/2004,03.00.00,1.5,1051.0,6.1,815.0,135.8,1305.0,93.80000000000001,1203.0,951.0,12.3,69.7,0.9954,2004-12-08 03:00:00
08/12/2004,04.00.00,1.7,1080.0,7.9,896.0,212.0,1075.0,75.0,1262.0,1033.0,11.6,72.5,0.9916,2004-12-08 04:00:00
08/12/2004,05.00.00,1.0,893.0,3.0999999999999996,655.0,146.0,990.0,69.0,1097.0,816.0,12.0,71.9,1.003,2004-12-08 05:00:00
08/12/2004,06.00.00,0.8999999999999999,923.0,3.2,664.0,177.0,988.0,67.0,1121.0,822.0,11.8,71.8,0.9909,2004-12-08 06:00:00
08/12/2004,07.00.00,1.0,950.0,4.0,713.0,172.0,917.0,68.0,1139.0,841.0,11.8,71.4,0.9864,2004-12-08 07:00:00
08/12/2004,08.00.00,1.0,947.0,3.2,666.0,159.0,985.0,68.0,1115.0,795.0,12.8,66.3,0.9804,2004-12-08 08:00:00
08/12/2004,09.00.00,1.1,973.0,4.0,712.0,184.0,923.0,69.0,1157.0,831.0,13.2,65.2,0.9841,2004-12-08 09:00:00
08/12/2004,10.00.00,1.7,1111.0,7.6,884.0,310.0,751.0,81.0,1280.0,1025.0,13.1,66.2,0.9933,2004-12-08 10:00:00
08/12/2004,11.00.00,2.3,1206.0,9.8,969.0,363.0,701.0,95.0,1365.0,1178.0,14.3,63.3,1.0266,2004-12-08 11:00:00
08/12/2004,12.00.00,2.1,1202.0,9.5,958.0,302.0,732.0,92.0,1330.0,1181.0,16.0,58.1,1.0482,2004-12-08 12:00:00
08/12/2004,13.00.00,2.7,1261.0,11.2,1022.0,424.0,635.0,113.0,1407.0,1250.0,17.3,53.9,1.0562,2004-12-08 13:00:00
08/12/2004,14.00.00,2.3,1102.0,6.9,855.0,258.0,763.0,98.0,1279.0,1039.0,17.3,53.3,1.0407,2004-12-08 14:00:00
08/12/2004,15.00.00,1.2,997.0,4.6,742.0,179.0,911.0,82.0,1180.0,899.0,16.7,54.7,1.0311,2004-12-08 15:00:00
08/12/2004,16.00.00,1.4,1049.0,5.5,790.0,221.0,870.0,96.0,1183.0,1019.0,15.4,58.9,1.02,2004-12-08 16:00:00
08/12/2004,17.00.00,1.9,1082.0,6.5,834.0,303.0,800.0,107.0,1207.0,1057.0,15.2,58.0,0.9927,2004-12-08 17:00:00
08/12/2004,18.00.00,2.6,1177.0,10.3,987.0,429.0,692.0,119.0,1324.0,1229.0,16.2,54.5,0.9956,2004-12-08 18:00:00
08/12/2004,19.00.00,2.4,1166.0,8.9,935.0,357.0,756.0,114.0,1301.0,1135.0,16.5,55.3,1.0267,2004-12-08 19:00:00
08/12/2004,20.00.00,3.5,1352.0,14.0,1118.0,438.0,625.0,127.0,1524.0,1188.0,14.6,72.1,1.1947,2004-12-08 20:00:00
08/12/2004,21.00.00,3.5,1210.0,9.2,947.0,457.0,697.0,121.0,1404.0,1060.0,13.9,76.7,1.2098,2004-12-08 21:00:00
08/12/2004,22.00.00,2.2,1161.0,8.2,909.0,355.0,721.0,109.0,1370.0,962.0,13.7,79.3,1.2326,2004-12-08 22:00:00
08/12/2004,23.00.00,2.3,1142.0,7.2,866.0,348.0,815.0,107.0,1329.0,939.0,13.8,77.3,1.2169,2004-12-08 23:00:00
09/12/2004,00.00.00,1.9,1054.0,5.5,789.0,241.0,886.0,100.0,1254.0,864.0,14.2,71.7,1.1578,2004-12-09 00:00:00
09/12/2004,01.00.00,1.0,926.0,2.9000000000000004,649.0,134.0,1035.0,83.0,1145.0,741.0,14.9,65.7,1.105,2004-12-09 01:00:00
09/12/2004,02.00.00,0.8,873.0,2.0,583.0,94.0,1155.0,66.0,1108.0,642.0,14.7,67.3,1.1177,2004-12-09 02:00:00
09/12/2004,03.00.00,0.5,832.0,1.1999999999999993,518.0,49.20000000000002,1264.0,55.8,1061.0,539.0,15.2,63.2,1.0821,2004-12-09 03:00:00
09/12/2004,04.00.00,0.40000000000000013,803.0,0.6999999999999993,466.0,33.0,1451.0,30.0,1034.0,449.0,14.8,65.5,1.0965,2004-12-09 04:00:00
09/12/2004,05.00.00,0.40000000000000013,818.0,0.6999999999999993,463.0,33.0,1509.0,29.0,1046.0,437.0,14.4,68.5,1.1158,2004-12-09 05:00:00
09/12/2004,06.00.00,0.40000000000000013,814.0,0.8000000000000007,482.0,57.0,1426.0,41.0,1027.0,457.0,14.5,62.9,1.0335,2004-12-09 06:00:00
09/12/2004,07.00.00,0.6000000000000003,832.0,1.3000000000000007,530.0,112.0,1346.0,63.0,1027.0,512.0,14.6,56.7,0.9358,2004-12-09 07:00:00
09/12/2004,08.00.00,1.9,1091.0,7.6,882.0,358.0,844.0,114.0,1288.0,931.0,15.0,55.3,0.9338,2004-12-09 08:00:00
09/12/2004,09.00.00,2.0,1019.0,7.4,874.0,287.0,1113.0,114.0,1235.0,905.0,14.5,56.5,0.9306,2004-12-09 09:00:00
09/12/2004,10.00.00,1.4,937.0,4.7,750.0,263.0,1386.0,102.0,1141.0,790.0,14.3,55.4,0.9005,2004-12-09 10:00:00
09/12/2004,11.00.00,1.4,950.0,5.4,786.0,282.0,1038.0,101.0,1145.0,850.0,14.7,52.5,0.8716,2004-12-09 11:00:00
09/12/2004,12.00.00,1.5,962.0,5.4,785.0,286.0,993.0,103.0,1161.0,870.0,15.5,51.7,0.9033,2004-12-09 12:00:00
09/12/2004,13.00.00,1.6,969.0,6.0,812.0,259.0,989.0,100.0,1189.0,842.0,14.9,53.4,0.8998,2004-12-09 13:00:00
09/12/2004,14.00.00,1.8,1010.0,7.1,863.0,265.0,915.0,95.0,1257.0,886.0,15.2,51.0,0.8762,2004-12-09 14:00:00
09/12/2004,15.00.00,1.4,946.0,5.3,780.0,249.0,945.0,99.0,1142.0,801.0,15.2,50.1,0.858,2004-12-09 15:00:00
09/12/2004,16.00.00,1.7,988.0,7.2,865.0,268.0,876.0,102.0,1190.0,895.0,15.6,46.6,0.8176,2004-12-09 16:00:00
09/12/2004,17.00.00,1.7,948.0,5.7,799.0,226.0,1539.0,105.0,1145.0,827.0,14.8,48.4,0.8069,2004-12-09 17:00:00
09/12/2004,18.00.00,2.3,1045.0,9.5,960.0,301.0,1376.0,118.0,1259.0,972.0,14.6,48.0,0.7902,2004-12-09 18:00:00
09/12/2004,19.00.00,3.2,1114.0,12.2,1057.0,388.0,777.0,135.0,1301.0,1079.0,15.1,45.4,0.7759,2004-12-09 19:00:00
09/12/2004,20.00.00,2.6,1006.0,10.3,987.0,285.0,1028.0,124.0,1247.0,964.0,14.5,45.4,0.7458,2004-12-09 20:00:00
09/12/2004,21.00.00,1.6,889.0,4.5,738.0,197.0,1379.0,100.0,1061.0,743.0,13.4,48.1,0.7374,2004-12-09 21:00:00
09/12/2004,22.00.00,0.8,792.0,2.0,583.0,105.0,1972.0,66.0,946.0,517.0,12.3,48.7,0.6931,2004-12-09 22:00:00
09/12/2004,23.00.00,0.7,808.0,1.8000000000000007,572.0,88.0,1729.0,57.0,954.0,468.0,12.0,51.2,0.7179,2004-12-09 23:00:00
10/12/2004,00.00.00,0.6000000000000003,814.0,1.9000000000000004,574.0,92.0,1613.0,58.0,965.0,461.0,11.9,54.6,0.7589,2004-12-10 00:00:00
10/12/2004,01.00.00,0.7,827.0,2.7,636.0,88.0,1485.0,59.0,980.0,483.0,13.7,45.0,0.6991,2004-12-10 01:00:00
10/12/2004,02.00.00,0.7,801.0,2.7,633.0,90.0,1489.0,60.0,940.0,482.0,14.7,37.5,0.622,2004-12-10 02:00:00
10/12/2004,03.00.00,0.5,770.0,2.2,600.0,42.99999999999997,2081.0,50.199999999999996,901.0,416.0,13.8,36.8,0.576,2004-12-10 03:00:00
10/12/2004,04.00.00,0.6000000000000003,721.0,0.6999999999999993,470.0,42.0,2331.0,35.0,815.0,367.0,13.2,35.6,0.5375,2004-12-10 04:00:00
10/12/2004,05.00.00,0.30000000000000004,709.0,0.5,437.0,31.00000000000003,2559.0,27.0,787.0,324.0,12.0,37.3,0.5239,2004-12-10 05:00:00
10/12/2004,06.00.00,0.40000000000000013,734.0,0.8000000000000007,478.0,51.0,2294.0,39.0,805.0,378.0,11.7,38.1,0.5223,2004-12-10 06:00:00
10/12/2004,07.00.00,0.5,770.0,1.4000000000000004,533.0,100.0,2683.0,63.0,839.0,480.0,11.5,38.0,0.5159,2004-12-10 07:00:00
10/12/2004,08.00.00,1.4,919.0,5.6,795.0,315.0,2327.0,110.0,998.0,822.0,12.3,35.8,0.5086,2004-12-10 08:00:00
10/12/2004,09.00.00,2.4,996.0,10.6,998.0,417.0,2318.0,128.0,1136.0,1060.0,12.9,34.5,0.5102,2004-12-10 09:00:00
10/12/2004,10.00.00,1.8,925.0,7.2,866.0,328.0,2542.0,122.0,1013.0,916.0,14.4,30.2,0.4911,2004-12-10 10:00:00
10/12/2004,11.00.00,1.5,883.0,6.2,821.0,304.0,886.0,111.0,967.0,844.0,16.2,26.2,0.4789,2004-12-10 11:00:00
10/12/2004,12.00.00,1.5,884.0,6.2,822.0,300.0,909.0,110.0,968.0,807.0,17.1,23.5,0.45300000000000007,2004-12-10 12:00:00
10/12/2004,13.00.00,1.8,920.0,8.1,903.0,306.0,849.0,114.0,1011.0,853.0,18.1,21.3,0.4396,2004-12-10 13:00:00
10/12/2004,14.00.00,2.1,941.0,9.0,941.0,342.0,837.0,114.0,1036.0,884.0,18.8,20.0,0.42779999999999996,2004-12-10 14:00:00
10/12/2004,15.00.00,1.7,934.0,8.4,914.0,324.0,873.0,111.0,1016.0,834.0,18.1,20.8,0.4274,2004-12-10 15:00:00
10/12/2004,16.00.00,2.3,929.0,8.7,928.0,327.0,842.0,116.0,1001.0,893.0,17.6,19.9,0.3952,2004-12-10 16:00:00
10/12/2004,17.00.00,2.9,972.0,11.8,1043.0,404.0,764.0,148.0,1083.0,1037.0,16.0,20.8,0.3756999999999999,2004-12-10 17:00:00
10/12/2004,18.00.00,4.0,1073.0,16.5,1195.0,575.0,675.0,177.0,1249.0,1244.0,14.6,23.7,0.3903,2004-12-10 18:00:00
10/12/2004,19.00.00,4.2,1050.0,18.7,1260.0,539.0,662.0,164.0,1256.0,1269.0,13.7,22.900000000000002,0.3581,2004-12-10 19:00:00
10/12/2004,20.00.00,3.5,980.0,14.5,1132.0,460.0,742.0,151.0,1102.0,1125.0,12.8,21.7,0.31820000000000004,2004-12-10 20:00:00
10/12/2004,21.00.00,2.6,872.0,8.0,900.0,386.0,918.0,147.0,910.0,946.0,12.7,21.3,0.31190000000000007,2004-12-10 21:00:00
10/12/2004,22.00.00,1.3,802.0,4.6,743.0,202.0,1051.0,110.0,826.0,751.0,12.8,22.5,0.33089999999999997,2004-12-10 22:00:00
10/12/2004,23.00.00,1.0,792.0,3.4000000000000004,674.0,162.0,1122.0,99.0,810.0,670.0,12.6,23.4,0.3408,2004-12-10 23:00:00
11/12/2004,00.00.00,1.6,857.0,4.8,753.0,261.0,1034.0,116.0,860.0,754.0,12.4,24.0,0.34430000000000005,2004-12-11 00:00:00
11/12/2004,01.00.00,1.6,856.0,4.4,734.0,263.0,1041.0,121.0,853.0,781.0,12.5,24.0,0.34620000000000006,2004-12-11 01:00:00
11/12/2004,02.00.00,1.1,869.0,3.8,702.0,159.0,1019.0,103.0,891.0,842.0,11.9,32.4,0.4489000000000001,2004-12-11 02:00:00
11/12/2004,03.00.00,1.1,890.0,3.5999999999999996,688.0,91.19999999999999,1015.0,74.6,897.0,840.0,11.7,33.8,0.46229999999999993,2004-12-11 03:00:00
11/12/2004,04.00.00,0.8,834.0,2.7,632.0,111.0,1102.0,83.0,871.0,746.0,11.5,34.2,0.46209999999999996,2004-12-11 04:00:00
11/12/2004,05.00.00,0.8,860.0,2.4000000000000004,616.0,104.0,1105.0,76.0,873.0,754.0,10.5,37.8,0.4799,2004-12-11 05:00:00
11/12/2004,06.00.00,1.0,909.0,4.3,728.0,221.0,933.0,107.0,948.0,905.0,7.800000000000001,47.4,0.5046,2004-12-11 06:00:00
11/12/2004,07.00.00,1.2,955.0,5.2,772.0,243.0,1030.0,106.0,957.0,960.0,9.3,43.1,0.5062,2004-12-11 07:00:00
11/12/2004,08.00.00,1.7,1035.0,8.4,914.0,356.0,947.0,124.0,1064.0,1080.0,8.2,46.8,0.5091,2004-12-11 08:00:00
11/12/2004,09.00.00,2.4,1087.0,14.1,1121.0,429.0,711.0,134.0,1177.0,1209.0,10.7,34.2,0.43900000000000006,2004-12-11 09:00:00
11/12/2004,10.00.00,2.8,1101.0,13.0,1083.0,518.0,692.0,147.0,1130.0,1243.0,14.4,28.199999999999996,0.45930000000000004,2004-12-11 10:00:00
11/12/2004,11.00.00,2.9,1135.0,13.5,1100.0,460.0,679.0,146.0,1161.0,1273.0,17.4,23.3,0.4599,2004-12-11 11:00:00
11/12/2004,12.00.00,2.6,1095.0,12.5,1067.0,389.0,702.0,133.0,1152.0,1216.0,17.8,23.6,0.4766,2004-12-11 12:00:00
11/12/2004,13.00.00,2.3,986.0,8.8,931.0,362.0,815.0,120.0,1011.0,976.0,18.3,19.5,0.4044,2004-12-11 13:00:00
11/12/2004,14.00.00,2.3,991.0,9.0,940.0,337.0,816.0,117.0,1035.0,973.0,18.9,18.899999999999995,0.4091,2004-12-11 14:00:00
11/12/2004,15.00.00,1.7,926.0,6.1,815.0,254.0,931.0,109.0,945.0,827.0,18.4,19.7,0.41169999999999995,2004-12-11 15:00:00
11/12/2004,16.00.00,1.8,974.0,7.8,891.0,281.0,857.0,112.0,1005.0,912.0,17.8,21.0,0.4234,2004-12-11 16:00:00
11/12/2004,17.00.00,2.5,1042.0,11.5,1031.0,369.0,756.0,131.0,1094.0,1084.0,16.1,23.4,0.42480000000000007,2004-12-11 17:00:00
11/12/2004,18.00.00,2.4,1006.0,10.7,1005.0,350.0,781.0,133.0,1071.0,1045.0,14.9,24.9,0.41779999999999995,2004-12-11 18:00:00
11/12/2004,19.00.00,2.0,979.0,9.2,946.0,323.0,826.0,138.0,1018.0,1026.0,14.6,24.6,0.4054,2004-12-11 19:00:00
11/12/2004,20.00.00,2.3,1072.0,10.9,1011.0,340.0,762.0,142.0,1075.0,1172.0,14.2,26.8,0.43320000000000003,2004-12-11 20:00:00
11/12/2004,21.00.00,2.9,1217.0,11.6,1037.0,443.0,669.0,138.0,1167.0,1452.0,13.3,38.7,0.5867,2004-12-11 21:00:00
11/12/2004,22.00.00,2.0,1124.0,9.0,939.0,292.0,737.0,118.0,1126.0,1317.0,11.2,45.1,0.6004,2004-12-11 22:00:00
11/12/2004,23.00.00,2.5,1152.0,11.6,1036.0,372.0,670.0,120.0,1206.0,1365.0,8.8,52.5,0.5969,2004-12-11 23:00:00
12/12/2004,00.00.00,3.0,1216.0,11.7,1039.0,443.0,685.0,132.0,1183.0,1378.0,8.6,54.3,0.606,2004-12-12 00:00:00
12/12/2004,01.00.00,2.4,1095.0,11.3,1024.0,360.0,708.0,121.0,1219.0,1246.0,8.1,53.2,0.5746,2004-12-12 01:00:00
12/12/2004,02.00.00,2.6,1099.0,10.4,994.0,401.0,715.0,117.0,1164.0,1186.0,6.800000000000001,57.8,0.5768,2004-12-12 02:00:00
12/12/2004,03.00.00,2.0,974.0,6.4,832.0,269.4,832.0,126.4,1035.0,1024.0,6.6,58.1,0.5687,2004-12-12 03:00:00
12/12/2004,04.00.00,2.1,1091.0,9.8,971.0,273.0,703.0,102.0,1148.0,1187.0,5.4,64.1,0.5772,2004-12-12 04:00:00
12/12/2004,05.00.00,1.7,955.0,5.8,804.0,199.0,843.0,95.0,1017.0,1007.0,5.6,61.6,0.5656,2004-12-12 05:00:00
12/12/2004,06.00.00,1.5,975.0,7.0,859.0,177.0,777.0,81.0,1043.0,1019.0,4.199999999999999,69.0,0.5737,2004-12-12 06:00:00
12/12/2004,07.00.00,1.3,909.0,4.0,709.0,206.0,936.0,95.0,953.0,921.0,4.800000000000001,64.6,0.563,2004-12-12 07:00:00
12/12/2004,08.00.00,1.9,992.0,6.9,853.0,323.0,821.0,111.0,1052.0,1038.0,4.0,69.0,0.5661,2004-12-12 08:00:00
12/12/2004,09.00.00,2.0,1018.0,7.7,889.0,392.0,780.0,118.0,1085.0,1105.0,4.9,66.3,0.5786,2004-12-12 09:00:00
12/12/2004,10.00.00,2.7,1100.0,9.9,974.0,420.0,728.0,130.0,1131.0,1208.0,9.4,48.7,0.5748,2004-12-12 10:00:00
